Cuisines,Food item,Type,Quantity,Proteins (in g),Carbs (in g),Fats (in g),Fiber (in g),Calcium (in mg),Total (in g),Calories (in Cal),GI,Side,Needside,rating,meat_type
chola nadu,Thanjavur Thavala Adai + Kathirikai Gothsu,veg,1 piece + 1 cup,9.6,45.3,16.9,7.1,104.0,350.0,369.0,,1,1,5.0,0
chola nadu,Thanjavur Thavala Adai + Kumbakonam Kadappa,veg,1 piece + 1 bowl,17.6,78.0,19.200000000000003,11.8,163.0,450.0,546.0,,1,1,5.0,0
chola nadu,Koil Paniyaram + Kathirikai Gothsu,non veg,1 piece + 1 cup,3.7,18.9,11.0,4.4,67.5,270.0,189.0,,1,1,5.0,chicken
chola nadu,Koil Paniyaram + Kumbakonam Kadappa,non veg,1 piece + 1 bowl,11.7,51.6,13.3,9.1,126.5,370.0,366.0,,1,1,5.0,chicken
chola nadu,idli + Kathirikai Gothsu,veg,1 idli  + 1 cup,4.65,26.92,9.44,4.84,64.0,288.5,212.01,,1,1,5.0,0
chola nadu,idli + Kumbakonam Kadappa,veg,1 idli  + 1 bowl,12.65,59.62,11.74,9.54,123.0,388.5,389.01,,1,1,5.0,0
