Cuisines,Food item,Type,Quantity,Proteins (in g),Carbs (in g),Fats (in g),Fiber (in g),Calcium (in mg),Total (in g),Calories (in Cal),GI,Side,Needside,rating,meat_type
konkan,Poha Chivda,veg,1 cup,3.1,21.9,3.9,0.7,12.58,35,133.0,,0,0,5,0
