Cuisines,Food item,Type,Quantity,Proteins (in g),Carbs (in g),Fats (in g),Fiber (in g),Calcium (in mg),Total (in g),Calories (in Cal),GI,Side,Needside,rating,meat_type
naadu naadu,pongal,veg,1 cup,6.0,39.0,5.0,1.8,27.0,216,223.0,,0,0,5.0,0
naadu naadu,ambu Koozh,veg,1 cup,3.1,14.5,1.9,1.8,44.0,250,86.0,,0,0,5.0,0
naadu naadu,Thanjavur Thalicha Idli + Kothamalli Thogayal,veg,1 piece + 1 tablespon,3.3,16.1,5.300000000000001,2.3,10.21,65,125.0,,1,1,5.0,0
naadu naadu,Kanchipuram Idli + Kothamalli Thogayal,veg,1 piece + 1 tablespon,3.3,15.5,3.8,2.3,15.18,65,108.0,,1,1,5.0,0
