amaravati division,Patodi Rassa,veg,s,1 cup,8.2,24.5,11.8,5.2,76.5,250,236.0,,0,0,0
amaravati division,Shev Bhaji,veg,s,1 cup,4.1,14.3,18.8,3.9,43.43,216,242.0,,0,0,0
amaravati division,Bhalla,veg,s,1 piece,5.8,14.3,8.2,2.9,16.22,60,154.0,,0,0,0
amaravati division,taak,veg,s,1 glass,2.3,2.3,3.0,0.0,117.8,250,45.0,,0,0,0
amaravati division,Chakli,veg,s,1 chakli,1.0,6.3,2.6,0.1,3.81,15,51.0,,0,0,0
